user_id,teamchat_session_id,date
1703,7035,1464469824
1978,7212,1464469833
240,6783,1464471601
1479,6794,1464471614
792,6779,1464471615
199,6818,1464473402
1349,6792,1464473407
1128,6792,1464475200
148,6974,1464475205
1051,6859,1464475227
674,6778,1464475228
194,6785,1464475249
1302,7022,1464477004
2047,6889,1464477007
1494,6859,1464477011
1126,6888,1464477014
645,11208,1464477042
631,6789,1464477046
380,6792,1464477050
49,7443,1464477053
1709,6866,1464477059
1192,7212,1464480616
667,6783,1464480632
621,6914,1464482403
650,6811,1464482408
1087,6797,1464482430
1335,6866,1464484204
1989,6782,1464486003
1287,6790,1464487808
1059,6811,1464487813
1606,6780,1464487815
1687,6820,1464489610
838,6889,1464489618
1978,7212,1464491401
502,6799,1464491402
1506,6780,1464491406
1153,7212,1464493209
1920,6956,1464493218
280,6956,1464496812
1,7024,1464496815
1428,6984,1464496816
311,6866,1464496822
853,7212,1464498601
764,6785,1464500419
1085,6910,1464504006
1118,6850,1464504049
500,6922,1464505799
2100,6791,1464507600
521,6809,1464507602
1672,6784,1464509407
1366,6810,1464509422
1311,6797,1464511207
216,6790,1464511224
1703,7035,1464513003
1165,6914,1464513005
828,7104,1464513008
333,6811,1464514815
1926,7007,1464514837
1398,6780,1464514845
305,6943,1464514849
743,6922,1464516606
1800,6785,1464516610
513,6785,1464518402
1220,6859,1464518410
20,6799,1464518412
257,6792,1464518420
294,6783,1464518423
174,6819,1464518424
380,6792,1464518429
1441,6782,1464520203
1896,6974,1464520206
1626,6778,1464520214
1204,6776,1464523799
668,6781,1464523825
1074,6838,1464523840
1844,6956,1464523847
1503,6792,1464523849
214,6800,1464525601
743,6922,1464525616
1995,6925,1464527410
767,6791,1464529208
442,7035,1464529219
1084,6778,1464529221
1649,6857,1464529234
88,6821,1464529237
1955,6866,1464529240
1596,6791,1464529259
733,6850,1464531006
1848,6949,1464532810
1038,6790,1464532820
1989,6782,1464534604
1754,6810,1464538200
1189,7280,1464538215
1999,6866,1464538232
1978,7212,1464540004
1755,6799,1464543605
291,6815,1464545401
502,6799,1464547208
2089,6889,1464547212
303,6813,1464547253
1588,6776,1464550811
1817,7058,1464552613
1204,6776,1464552638
1819,6838,1464561617
1865,6795,1464561629
1514,7212,1464563413
642,6920,1464563418
288,6868,1464565202
88,6821,1464565219
828,7104,1464565226
740,6778,1464565237
196,6789,1464565242
1972,6789,1464565245
483,6779,1464567004
621,6914,1464568800
137,8205,1464568803
283,6853,1464568821
1920,6956,1464570630
126,6888,1464570643
1258,7058,1464572411
1272,6777,1464576010
1153,7212,1464576013
2050,6794,1464576014
1285,7007,1464576050
969,7726,1464577820
1741,6799,1464579609
1673,6818,1464585002
14,6782,1464585005
668,6781,1464585027
853,7212,1464585028
1125,6792,1464586802
2014,8474,1464586814
1550,6910,1464586832
876,6920,1464586836
629,7024,1464588645
709,6821,1464590404
1189,7280,1464590407
1287,6790,1464590412
1989,6782,1464590416
1673,6818,1464592229
1354,6789,1464592240
521,6809,1464592247
642,6920,1464592262
265,6819,1464594014
412,6778,1464595808
839,6792,1464595812
1709,6866,1464595814
1768,6891,1464595825
516,6784,1464595854
128,6810,1464597614
1019,6817,1464601214
1037,6951,1464601228
1127,7008,1464603033
1525,7028,1464603039
1090,6783,1464603047
1285,7007,1464604808
131,6974,1464604825
1296,7443,1464604843
1428,6984,1464604846
1494,6859,1464606622
198,7038,1464606629
507,6813,1464606669
75,8903,1464608406
797,7432,1464608409
759,6857,1464608419
709,6821,1464608420
1754,6810,1464608434
1638,7347,1464608437
29,6813,1464608444
994,15383,1464612029
423,6925,1464612034
1192,7212,1464612040
1125,6792,1464613802
2034,6781,1464613856
1287,6790,1464613859
350,6777,1464615612
108,6809,1464615639
1268,6791,1464624616
967,6783,1464624618
853,7212,1464624625
1127,7008,1464624638
994,15383,1464624640
1574,6850,1464624658
869,6809,1464624669
1204,6776,1464626401
661,7432,1464626407
1318,6910,1464626428
1599,6782,1464626437
801,6857,1464626439
602,6813,1464626442
333,6811,1464626460
556,6809,1464628202
425,7443,1464628207
252,6810,1464630020
288,6868,1464633603
365,6819,1464635402
1673,6818,1464635411
311,6866,1464637209
500,6922,1464639011
253,6863,1464639053
968,6911,1464640833
110,6854,1464642602
1084,6778,1464642610
368,6792,1464642620
1450,6794,1464642642
929,6797,1464642643
977,9671,1464642648
40,6809,1464644438
1672,6784,1464646233
1114,6866,1464646234
1366,6810,1464646244
277,6838,1464648021
1687,6820,1464648024
1882,6925,1464648028
1349,6792,1464649805
1189,7280,1464651602
252,6810,1464651607
767,6791,1464651610
929,6797,1464653404
1768,6891,1464653416
803,6911,1464653418
1378,6956,1464653437
863,6811,1464657004
516,6784,1464657012
1626,6778,1464658799
792,6779,1464658815
1538,6854,1464658828
969,7726,1464658849
1019,6817,1464658856
1789,6819,1464660601
838,6889,1464662411
685,7280,1464662412
1136,6859,1464662435
2089,6889,1464662438
126,6888,1464664205
1114,6866,1464664227
1919,6888,1464664247
724,6956,1464664257
428,6886,1464666000
4,6888,1464666008
277,6838,1464666010
2004,6925,1464666029
719,6792,1464666046
1462,6889,1464666053
1200,6777,1464666067
764,6785,1464666070
767,6791,1464667867
1324,6821,1464667870
985,6925,1464669606
1153,7212,1464669616
14,6782,1464671404
507,6813,1464671412
968,6911,1464673219
37,7104,1464673227
611,6809,1464673230
1514,7212,1464673239
252,6810,1464675010
1665,6811,1464675019
1450,6794,1464675021
2004,6925,1464675022
137,8205,1464675025
1454,6776,1464675051
1136,6859,1464675056
789,6796,1464675059
1588,6776,1464675062
507,6813,1464683999
1370,7212,1464684001
476,6863,1464684024
196,6789,1464689401
277,6838,1464689405
49,7443,1464689415
1854,12209,1464689434
1189,7280,1464689448
1378,6956,1464691199
709,6821,1464691207
1839,6780,1464691232
1118,6850,1464693020
461,6787,1464694800
2004,6925,1464698401
1074,6838,1464698411
37,7104,1464700219
1559,6912,1464700243
280,6956,1464702046
1059,6811,1464703808
20,6799,1464703813
1461,6783,1464703822
2026,7104,1464703825
1253,7058,1464703838
1311,6797,1464705617
881,6974,1464705632
1709,6866,1464707443
1761,8903,1464707449
1378,6956,1464711004
1165,6914,1464711031
2075,6854,1464711065
1001,6949,1464711076
456,6810,1464718222
476,6863,1464721804
280,6956,1464721806
1038,6790,1464721815
999,6780,1464721816
538,6795,1464723615
1090,6783,1464723639
426,6797,1464723655
869,6809,1464723668
861,6925,1464723670
834,6819,1464725409
843,6809,1464725416
254,7024,1464725421
1269,16938,1464725424
63,6784,1464725428
1972,6789,1464725447
1848,6949,1464725453
294,6783,1464725454
2014,8474,1464725461
1919,6888,1464725463
1954,6819,1464725464
241,7022,1464727204
4,6888,1464727211
969,7726,1464727219
1428,6984,1464729005
1847,6779,1464729063
668,6781,1464730799
1665,6811,1464730837
1349,6792,1464730841
199,6818,1464730844
1550,6910,1464730848
1970,6777,1464732616
772,6797,1464732643
1935,6799,1464732644
454,6791,1464734412
1978,7212,1464734414
1847,6779,1464736201
428,6886,1464736205
444,18142,1464738013
1272,6777,1464738050
1883,6779,1464738053
263,6925,1464739805
1873,6850,1464739812
1204,6776,1464739819
263,6925,1464741616
1883,6779,1464741621
69,6853,1464741630
1,7024,1464741635
1550,6910,1464741648
661,7432,1464741649
1638,7347,1464745205
1873,6850,1464747004
642,6920,1464747026
2075,6854,1464748861
743,6922,1464748868
1559,6912,1464750627
1965,8474,1464752401
336,9079,1464752422
1092,8903,1464752430
1741,6799,1464754221
1287,6790,1464754228
1920,6956,1464754230
1012,6875,1464754232
388,6795,1464754260
914,6789,1464756033
560,6925,1464757811
828,7104,1464757813
1189,7280,1464757817
904,7505,1464759613
1366,6810,1464759619
1792,6792,1464761404
1126,6888,1464763203
1130,9529,1464763209
30,7008,1464763218
252,6810,1464763220
1741,6799,1464763236
1305,6925,1464763254
538,6795,1464766804
9,6776,1464768602
540,6783,1464770406
1506,6780,1464770417
1627,6784,1464770418
1935,6799,1464770421
254,7024,1464772215
1996,6858,1464772220
391,6809,1464772226
1136,6859,1464775809
1311,6797,1464779400
20,6799,1464779405
1848,6949,1464779408
603,17406,1464781212
1975,6949,1464783012
2078,6956,1464783040
792,6779,1464783043
1107,6796,1464784799
4,6888,1464784803
1506,6780,1464784825
1475,6922,1464784831
1596,6791,1464784834
2093,6922,1464786600
1296,7443,1464786607
1703,7035,1464786615
1311,6797,1464792000
216,6790,1464793811
1285,7007,1464793813
283,6853,1464793816
137,8205,1464793819
1865,6795,1464793823
257,6792,1464793824
277,6838,1464793839
126,6888,1464793860
1165,6914,1464793864
194,6785,1464795608
1461,6783,1464797407
630,6785,1464797421
1189,7280,1464797423
1169,6818,1464797455
1498,6795,1464797464
2100,6791,1464799220
1305,6925,1464801037
419,6858,1464802805
1450,6794,1464802816
1606,6780,1464802825
627,6857,1464808201
1241,6785,1464808210
29,6813,1464808270
1253,7058,1464808274
1839,6780,1464810002
1090,6783,1464810014
1769,7024,1464810023
128,6810,1464810025
1276,6914,1464810026
744,6889,1464811804
1378,6956,1464811807
1074,6838,1464813642
629,7024,1464815399
311,6866,1464815430
969,7726,1464815436
1120,6903,1464815445
1302,7022,1464817213
1598,6859,1464817235
1092,8903,1464817245
2064,7280,1464817253
1107,6796,1464817254
31,6783,1464819014
277,6838,1464819023
1454,6776,1464819028
1919,6888,1464820800
738,6789,1464820806
843,6809,1464822624
1204,6776,1464822638
1051,6859,1464822651
1045,7058,1464824401
1354,6789,1464824407
204,6789,1464824422
1349,6792,1464824425
792,6779,1464824444
75,8903,1464824448
1768,6891,1464826202
1244,6821,1464828014
29,6813,1464828033
1955,6866,1464828037
1285,7007,1464828051
922,7212,1464828057
1908,6949,1464828073
2022,6783,1464828074
1970,6777,1464829807
2078,6956,1464829813
560,6925,1464829821
40,6809,1464829823
288,6868,1464833415
1479,6794,1464833446
2004,6925,1464833448
983,6799,1464835199
685,7280,1464835215
380,6792,1464835256
1995,6925,1464835259
1574,6850,1464837004
2089,6889,1464837017
1248,7058,1464837020
987,6925,1464840600
1114,6866,1464840603
464,6888,1464842400
1514,7212,1464842408
708,6783,1464842414
869,6809,1464842418
1068,6779,1464842435
540,6783,1464844205
1215,12209,1464844216
2034,6781,1464846029
1165,6914,1464846046
500,6922,1464846064
1169,6818,1464847814
1817,7058,1464851403
1741,6799,1464851417
859,16274,1464851434
1587,6780,1464851439
456,6810,1464851449
1272,6777,1464851453
1991,6850,1464851454
1883,6779,1464853213
472,21555,1464855018
1596,6791,1464855056
696,6943,1464855063
1937,7022,1464856818
951,6903,1464856824
1256,6785,1464856825
391,6809,1464858599
1335,6866,1464858600
914,6789,1464858603
1442,12209,1464858622
1506,6780,1464858641
1287,6790,1464858651
2028,6888,1464858667
1854,12209,1464862210
174,6819,1464864004
516,6784,1464864005
1503,6792,1464865833
1789,6819,1464865838
556,6809,1464865840
1318,6910,1464865842
985,6925,1464865845
119,14146,1464865859
1038,6790,1464865872
1819,6838,1464865873
1573,6777,1464869399
1034,6794,1464869411
204,6789,1464869423
764,6785,1464871216
2089,6889,1464874815
1839,6780,1464874832
380,6792,1464876608
128,6810,1464876637
1965,8474,1464876641
844,7443,1464878400
2014,8474,1464878409
661,7432,1464880201
216,6790,1464880204
148,6974,1464880243
2058,7505,1464882026
1118,6850,1464885626
30,7008,1464885628
1947,6799,1464885632
426,6797,1464887402
291,6815,1464887410
1969,9671,1464887429
738,6789,1464887430
1220,6859,1464889221
1452,6891,1464889225
1324,6821,1464889226
431,6810,1464889232
333,6811,1464889245
518,6782,1464889253
1627,6784,1464892800
667,6783,1464892817
1451,6817,1464894617
2050,6794,1464894641
1933,21555,1464894656
1561,6796,1464896427
1929,6800,1464896428
683,6889,1464900021
702,6817,1464900032
1522,6974,1464900034
1178,9079,1464909004
996,6984,1464909025
277,6838,1464909032
1287,6790,1464909040
128,6810,1464909082
518,6782,1464910822
696,6943,1464912600
1056,6780,1464912610
1085,6910,1464914399
502,6799,1464914428
1687,6820,1464914461
1868,6888,1464918030
1503,6792,1464921610
254,7024,1464921611
914,6789,1464921613
286,6886,1464921621
876,6920,1464921628
213,6811,1464921642
1311,6797,1464921647
178,6949,1464923411
2037,6821,1464923414
1318,6910,1464923415
708,6783,1464923450
1482,6787,1464925210
1882,6925,1464925213
762,7505,1464925220
119,14146,1464925221
1461,6783,1464925225
1970,6777,1464925254
311,6866,1464927016
1498,6795,1464927023
1012,6875,1464927029
1548,6776,1464928800
546,6817,1464928801
2093,6922,1464928837
1498,6795,1464930612
1169,6818,1464930613
97,6911,1464930620
2075,6854,1464930628
1545,6984,1464930630
497,7038,1464930636
378,6914,1464934212
1,7024,1464934217
2066,6799,1464934219
1090,6783,1464936005
861,6925,1464936047
1573,6777,1464936056
778,6780,1464937801
533,6791,1464939605
789,6796,1464941399
1538,6854,1464941439
449,6778,1464943215
311,6866,1464943252
1034,6794,1464946801
1503,6792,1464946821
391,6809,1464946825
589,6889,1464948612
442,7035,1464948624
1001,6949,1464948644
148,6974,1464948651
621,6914,1464948658
1379,18939,1464948664
1658,6782,1464950409
2033,6791,1464950411
507,6813,1464952204
1693,22935,1464952217
1969,9671,1464952225
417,6789,1464952234
578,7058,1464952246
329,6914,1464952253
1137,18142,1464952280
996,6984,1464952283
1254,6819,1464954003
804,6819,1464954070
194,6785,1464955818
1137,18142,1464955821
1035,6790,1464957603
1475,6922,1464957611
1472,19390,1464957637
1034,6794,1464957648
1066,7028,1464957650
1128,6792,1464957652
1792,6792,1464963035
209,6784,1464963052
1658,6782,1464964804
365,6819,1464964805
2033,6791,1464966618
1865,6795,1464966638
1688,7024,1464966641
1070,6911,1464968401
1287,6790,1464968403
199,6818,1464968416
563,6789,1464968430
1272,6777,1464968455
1324,6821,1464972036
1754,6810,1464972038
1114,6866,1464973809
936,6949,1464973832
759,6857,1464973840
556,6809,1464973847
1276,6914,1464973851
1427,18939,1464977400
1559,6912,1464977405
2100,6791,1464977406
1498,6795,1464977427
2026,7104,1464977433
915,7104,1464977436
630,6785,1464979205
969,7726,1464979214
914,6789,1464979238
2084,22551,1464981000
1166,6790,1464981018
104,6795,1464984611
250,7028,1464986399
1127,7008,1464986407
861,6925,1464986436
1975,6949,1464986438
876,6920,1464986455
378,6914,1464988207
738,6789,1464990018
1254,6819,1464990019
886,6910,1464991809
621,6914,1464993602
1118,6850,1464993619
1959,6820,1464993644
674,6778,1464995416
996,6984,1464995463
853,7212,1464995477
1296,7443,1464995485
110,6854,1464997203
1919,6888,1464997208
1658,6782,1464997255
1313,23919,1465000821
2011,6875,1465002614
1153,7212,1465002630
1204,6776,1465002637
380,6792,1465004400
1035,6790,1465004402
423,6925,1465004425
1427,18939,1465006203
431,6810,1465006223
280,6956,1465006244
1305,6925,1465006245
674,6778,1465009813
859,16274,1465009825
2095,6889,1465009826
49,7443,1465009833
1995,6925,1465009841
1996,6858,1465009842
1675,6787,1465011600
876,6920,1465011653
1849,6911,1465011660
1045,7058,1465011668
1991,6850,1465011683
70,23415,1465011684
1318,6910,1465015200
1955,6866,1465018799
417,6789,1465018811
500,6922,1465018816
2058,7505,1465020624
636,17406,1465022434
1429,6776,1465022445
789,6796,1465022448
199,6818,1465024200
1219,6854,1465024205
30,7008,1465026003
44,6853,1465026012
1482,6787,1465026018
336,9079,1465026046
1933,21555,1465026047
923,7432,1465026049
1092,8903,1465026070
772,6797,1465026089
252,6810,1465026090
1450,6794,1465027803
1965,8474,1465027831
1665,6811,1465027838
1488,6951,1465027846
148,6974,1465029599
843,6809,1465029602
1126,6888,1465029603
237,7104,1465029604
1087,6797,1465029613
667,6783,1465033220
521,6809,1465033240
178,6949,1465033245
2064,7280,1465033249
923,7432,1465033258
719,6792,1465035010
257,6792,1465035025
229,6792,1465035028
1978,7212,1465035039
230,6853,1465035048
738,6789,1465035050
2006,6974,1465035056
380,6792,1465036803
288,6868,1465036805
1545,6984,1465036806
1396,6815,1465036808
1494,6859,1465036824
250,7028,1465036842
558,7007,1465038599
1509,6889,1465038606
2050,6794,1465038618
2095,6889,1465038619
1302,7022,1465040409
2075,6854,1465040415
1819,6838,1465040439
987,6925,1465040452
464,6888,1465042217
1265,6784,1465042237
1693,22935,1465044008
985,6925,1465044054
254,7024,1465044059
497,7038,1465044071
126,6888,1465044078
265,6819,1465044081
1451,6817,1465045821
438,6790,1465045822
914,6789,1465045836
661,7432,1465045839
1034,6794,1465045849
1276,6914,1465045858
1037,6951,1465047608
1995,6925,1465047625
1189,7280,1465047633
1688,7024,1465047635
859,16274,1465047653
923,7432,1465047672
1087,6797,1465047683
1349,6792,1465049404
1955,6866,1465049406
669,6984,1465051204
1225,6850,1465051210
1237,6819,1465051222
645,11208,1465051230
1129,6903,1465053005
801,6857,1465053008
1256,6785,1465053017
1793,7058,1465053028
804,6819,1465053052
1296,7443,1465053058
2034,6781,1465053068
708,6783,1465053075
546,6817,1465054805
1475,6922,1465056602
425,7443,1465058411
853,7212,1465060206
2064,7280,1465060209
764,6785,1465060210
772,6797,1465062004
986,6889,1465062008
1598,6859,1465062010
1665,6811,1465062011
69,6853,1465062015
516,6784,1465063808
1253,7058,1465063837
1741,6799,1465063884
515,6821,1465065623
1789,6819,1465065635
759,6857,1465067416
834,6819,1465067431
859,16274,1465069207
485,6951,1465069220
284,16938,1465069222
631,6789,1465069224
29,6813,1465069230
985,6925,1465069235
518,6782,1465069257
1995,6925,1465071004
1984,6795,1465071011
2033,6791,1465071017
319,6857,1465071031
822,22935,1465074607
380,6792,1465074626
1882,6925,1465074648
1709,6866,1465074657
333,6811,1465074666
667,6783,1465076408
44,6853,1465076440
1596,6791,1465078199
1220,6859,1465078210
31,6783,1465078237
2089,6889,1465078238
986,6889,1465078242
1768,6891,1465078243
1095,6792,1465080000
428,6886,1465080006
63,6784,1465080017
681,7038,1465080029
540,6783,1465080034
1276,6914,1465080041
1378,6956,1465080059
767,6791,1465080062
1773,6859,1465080064
1792,6792,1465080069
621,6914,1465080076
419,6858,1465081810
702,6817,1465081823
1318,6910,1465083631
1035,6790,1465085402
968,6911,1465089030
838,6889,1465089033
14,6782,1465089034
1556,6922,1465089051
1366,6810,1465089052
853,7212,1465090812
1085,6910,1465090815
1509,6889,1465090822
1311,6797,1465090831
621,6914,1465090858
518,6782,1465090869
674,6778,1465090870
131,6974,1465090884
1954,6819,1465090889
2022,6783,1465092620
789,6796,1465092624
1556,6922,1465092637
1972,6789,1465092679
1703,7035,1465096202
2034,6781,1465096207
1285,7007,1465096223
1929,6800,1465096225
1311,6797,1465096234
1935,6799,1465098021
1059,6811,1465098028
63,6784,1465098050
1908,6949,1465098062
533,6791,1465098064
1051,6859,1465099811
1110,6973,1465099816
2067,6784,1465099825
286,6886,1465101633
1127,7008,1465101645
1596,6791,1465101647
1068,6779,1465103399
694,6821,1465103419
764,6785,1465103452
1535,6795,1465103465
476,6863,1465103475
128,6810,1465105227
1996,6858,1465105233
951,6903,1465107006
1573,6777,1465107025
419,6858,1465107037
110,6854,1465107043
2028,6888,1465107048
1789,6819,1465107059
209,6784,1465108835
125,6973,1465108843
982,7443,1465108844
1324,6821,1465108860
645,11208,1465108865
701,6792,1465110616
447,6868,1465110617
2095,6889,1465110621
1192,7212,1465110638
1074,6838,1465110657
2067,6784,1465112434
2004,6925,1465112479
771,6857,1465114209
1672,6784,1465114242
350,6777,1465116023
740,6778,1465116031
1817,7058,1465116052
1162,6974,1465117807
1,7024,1465119629
137,8205,1465121404
994,15383,1465121412
277,6838,1465121414
1472,19390,1465121421
1451,6817,1465121424
1693,22935,1465123222
853,7212,1465125002
1538,6854,1465125053
40,6809,1465125055
743,6922,1465125061
1768,6891,1465125065
1136,6859,1465125067
1703,7035,1465126816
629,7024,1465126817
305,6943,1465126844
2047,6889,1465128621
240,6783,1465128667
2075,6854,1465128676
1707,6858,1465130424
668,6781,1465130438
702,6817,1465132210
1970,6777,1465132220
1839,6780,1465132231
14,6782,1465132232
1311,6797,1465132242
881,6974,1465132259
368,6792,1465132264
1225,6850,1465132281
1879,6797,1465132286
1068,6779,1465134019
708,6783,1465135804
283,6853,1465137608
1561,6796,1465137638
1848,6949,1465137660
683,6889,1465137664
412,6778,1465137683
407,6777,1465139424
1452,6891,1465139436
1204,6776,1465139437
108,6809,1465143007
1070,6911,1465143039
1396,6815,1465143041
430,24967,1465146618
929,6797,1465146621
237,7104,1465146643
485,6951,1465146653
969,7726,1465146666
199,6818,1465146667
764,6785,1465146669
428,6886,1465146673
2018,6820,1465146684
14,6782,1465146689
241,7022,1465146694
1673,6818,1465148401
669,6984,1465148404
283,6853,1465148437
1220,6859,1465148475
1256,6785,1465150205
1192,7212,1465150210
1259,6853,1465150212
977,9671,1465150237
1839,6780,1465152012
454,6791,1465152014
993,19390,1465152043
897,7280,1465153816
603,17406,1465155599
629,7024,1465155613
88,6821,1465155616
1955,6866,1465155630
1189,7280,1465155655
1984,6795,1465157440
230,6853,1465159206
394,6875,1465159226
40,6809,1465159230
1879,6797,1465159232
1137,18142,1465159254
1559,6912,1465159264
1693,22935,1465159272
1996,6858,1465159291
401,6790,1465161004
1703,7035,1465162813
442,7035,1465162830
254,7024,1465162858
1989,6782,1465162865
1318,6910,1465162869
1237,6819,1465166422
771,6857,1465166426
1087,6797,1465166433
1128,6792,1465168208
627,6857,1465168211
1498,6795,1465170004
222,6778,1465171803
2075,6854,1465171814
1761,8903,1465171830
1068,6779,1465171845
906,18939,1465173600
1107,6796,1465175399
305,6943,1465175421
812,6859,1465175423
1672,6784,1465175427
1192,7212,1465175482
540,6783,1465175483
2041,6922,1465175488
712,6850,1465175494
1095,6792,1465177212
283,6853,1465177219
1854,12209,1465177241
198,7038,1465177248
1272,6777,1465177251
1130,9529,1465177253
2028,6888,1465179002
1671,6858,1465180824
505,7212,1465180825
2033,6791,1465182614
922,7212,1465182662
804,6819,1465184417
1287,6790,1465184433
917,6863,1465188029
1276,6914,1465188036
1056,6780,1465188037
1548,6776,1465188052
1375,7022,1465188073
977,9671,1465189806
563,6789,1465189864
125,6973,1465189879
1941,6866,1465189882
1488,6951,1465191628
1937,7022,1465191632
1396,6815,1465191637
162,8205,1465193403
2065,6951,1465193451
1994,6858,1465193460
1566,16938,1465193471
772,6797,1465193474
577,7270,1465195209
